year,class,round,session,pos,rider_id,number,team,maker,points,result
2016,MotoGP,5,RAC,1,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,25,FIN
2016,MotoGP,5,RAC,2,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,20,FIN
2016,MotoGP,5,RAC,3,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,16,FIN
2016,MotoGP,5,RAC,4,dani-pedrosa,26,Repsol Honda Team,ホンダ,13,FIN
2016,MotoGP,5,RAC,5,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,11,FIN
2016,MotoGP,5,RAC,6,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,10,FIN
2016,MotoGP,5,RAC,7,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,9,FIN
2016,MotoGP,5,RAC,8,hector-barbera,8,Avintia Racing,ドゥカティ,8,FIN
2016,MotoGP,5,RAC,9,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,7,FIN
2016,MotoGP,5,RAC,10,stefan-bradl,6,Aprilia Racing Team Gresini,アプリリア,6,FIN
2016,MotoGP,5,RAC,11,eugene-laverty,50,Aspar Team MotoGP,ドゥカティ,5,FIN
2016,MotoGP,5,RAC,12,loris-baz,76,Avintia Racing,ドゥカティ,4,FIN
2016,MotoGP,5,RAC,13,marc-marquez,93,Repsol Honda Team,ホンダ,3,FIN
2016,MotoGP,5,RAC,,bradley-smith,38,Monster Yamaha Tech 3,ヤマハ,,DNF
2016,MotoGP,5,RAC,,jack-miller,43,"Estrella Galicia 0,0 Marc VDS",ホンダ,,DNF
2016,MotoGP,5,RAC,,andrea-dovizioso,4,Ducati Team,ドゥカティ,,DNF
2016,MotoGP,5,RAC,,andrea-iannone,29,Ducati Team,ドゥカティ,,DNF
2016,MotoGP,5,RAC,,tito-rabat,53,"Estrella Galicia 0,0 Marc VDS",ホンダ,,DNF
2016,MotoGP,5,RAC,,yonny-hernandez,68,Aspar Team MotoGP,ドゥカティ,,DNF
2016,MotoGP,5,RAC,,cal-crutchlow,35,LCR Honda,ホンダ,,DNF
2016,MotoGP,5,RAC,,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,,DNF
2016,MotoGP,6,RAC,1,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,25,FIN
2016,MotoGP,6,RAC,2,marc-marquez,93,Repsol Honda Team,ホンダ,20,FIN
2016,MotoGP,6,RAC,3,andrea-iannone,29,Ducati Team,ドゥカティ,16,FIN
2016,MotoGP,6,RAC,4,dani-pedrosa,26,Repsol Honda Team,ホンダ,13,FIN
2016,MotoGP,6,RAC,5,andrea-dovizioso,4,Ducati Team,ドゥカティ,11,FIN
2016,MotoGP,6,RAC,6,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,10,FIN
2016,MotoGP,6,RAC,7,bradley-smith,38,Monster Yamaha Tech 3,ヤマハ,9,FIN
2016,MotoGP,6,RAC,8,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,8,FIN
2016,MotoGP,6,RAC,9,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,7,FIN
2016,MotoGP,6,RAC,10,michele-pirro,51,Ducati Team,ドゥカティ,6,FIN
2016,MotoGP,6,RAC,11,cal-crutchlow,35,LCR Honda,ホンダ,5,FIN
2016,MotoGP,6,RAC,12,hector-barbera,8,Avintia Racing,ドゥカティ,4,FIN
2016,MotoGP,6,RAC,13,eugene-laverty,50,Aspar Team MotoGP,ドゥカティ,3,FIN
2016,MotoGP,6,RAC,14,stefan-bradl,6,Aprilia Racing Team Gresini,アプリリア,2,FIN
2016,MotoGP,6,RAC,15,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,1,FIN
2016,MotoGP,6,RAC,16,yonny-hernandez,68,Aspar Team MotoGP,ドゥカティ,,FIN
2016,MotoGP,6,RAC,,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,,DNF
2016,MotoGP,6,RAC,,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,,DNF
2016,MotoGP,6,RAC,,jack-miller,43,"Estrella Galicia 0,0 Marc VDS",ホンダ,,DNF
2016,MotoGP,6,RAC,,loris-baz,76,Avintia Racing,ドゥカティ,,DNF
2016,MotoGP,6,RAC,,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,,DNF
2016,MotoGP,7,RAC,1,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,25,FIN
2016,MotoGP,7,RAC,2,marc-marquez,93,Repsol Honda Team,ホンダ,20,FIN
2016,MotoGP,7,RAC,3,dani-pedrosa,26,Repsol Honda Team,ホンダ,16,FIN
2016,MotoGP,7,RAC,4,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,13,FIN
2016,MotoGP,7,RAC,5,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,11,FIN
2016,MotoGP,7,RAC,6,cal-crutchlow,35,LCR Honda,ホンダ,10,FIN
2016,MotoGP,7,RAC,7,andrea-dovizioso,4,Ducati Team,ドゥカティ,9,FIN
2016,MotoGP,7,RAC,8,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,8,FIN
2016,MotoGP,7,RAC,9,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,7,FIN
2016,MotoGP,7,RAC,10,jack-miller,43,"Estrella Galicia 0,0 Marc VDS",ホンダ,6,FIN
2016,MotoGP,7,RAC,11,hector-barbera,8,Avintia Racing,ドゥカティ,5,FIN
2016,MotoGP,7,RAC,12,stefan-bradl,6,Aprilia Racing Team Gresini,アプリリア,4,FIN
2016,MotoGP,7,RAC,13,eugene-laverty,50,Aspar Team MotoGP,ドゥカティ,3,FIN
2016,MotoGP,7,RAC,14,tito-rabat,53,"Estrella Galicia 0,0 Marc VDS",ホンダ,2,FIN
2016,MotoGP,7,RAC,15,michele-pirro,51,Avintia Racing,ドゥカティ,1,FIN
2016,MotoGP,7,RAC,16,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,,FIN
2016,MotoGP,7,RAC,17,yonny-hernandez,68,Aspar Team MotoGP,ドゥカティ,,FIN
2016,MotoGP,7,RAC,,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,,DNF
2016,MotoGP,7,RAC,,andrea-iannone,29,Ducati Team,ドゥカティ,,DNF
2016,MotoGP,7,RAC,,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,,DNF
2016,MotoGP,7,RAC,,bradley-smith,38,Monster Yamaha Tech 3,ヤマハ,,DNF
2016,MotoGP,8,RAC,1,jack-miller,43,"Estrella Galicia 0,0 Marc VDS",ホンダ,25,FIN
2016,MotoGP,8,RAC,2,marc-marquez,93,Repsol Honda Team,ホンダ,20,FIN
2016,MotoGP,8,RAC,3,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,16,FIN
2016,MotoGP,8,RAC,4,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,13,FIN
2016,MotoGP,8,RAC,5,andrea-iannone,29,Ducati Team,ドゥカティ,11,FIN
2016,MotoGP,8,RAC,6,hector-barbera,8,Avintia Racing,ドゥカティ,10,FIN
2016,MotoGP,8,RAC,7,eugene-laverty,50,Aspar Team MotoGP,ドゥカティ,9,FIN
2016,MotoGP,8,RAC,8,stefan-bradl,6,Aprilia Racing Team Gresini,アプリリア,8,FIN
2016,MotoGP,8,RAC,9,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,7,FIN
2016,MotoGP,8,RAC,10,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,6,FIN
2016,MotoGP,8,RAC,11,tito-rabat,53,"Estrella Galicia 0,0 Marc VDS",ホンダ,5,FIN
2016,MotoGP,8,RAC,12,dani-pedrosa,26,Repsol Honda Team,ホンダ,4,FIN
2016,MotoGP,8,RAC,13,bradley-smith,38,Monster Yamaha Tech 3,ヤマハ,3,FIN
2016,MotoGP,8,RAC,,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,,DNF
2016,MotoGP,8,RAC,,michele-pirro,51,Avintia Racing,ドゥカティ,,DNF
2016,MotoGP,8,RAC,,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,,DNF
2016,MotoGP,8,RAC,,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,,DNF
2016,MotoGP,8,RAC,,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,,DNF
2016,MotoGP,8,RAC,,andrea-dovizioso,4,Ducati Team,ドゥカティ,,DNF
2016,MotoGP,8,RAC,,cal-crutchlow,35,LCR Honda,ホンダ,,DNF
2016,MotoGP,8,RAC,,yonny-hernandez,68,Aspar Team MotoGP,ドゥカティ,,DNS
2016,MotoGP,9,RAC,1,marc-marquez,93,Repsol Honda Team,ホンダ,25,FIN
2016,MotoGP,9,RAC,2,cal-crutchlow,35,LCR Honda,ホンダ,20,FIN
2016,MotoGP,9,RAC,3,andrea-dovizioso,4,Ducati Team,ドゥカティ,16,FIN
2016,MotoGP,9,RAC,4,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,13,FIN
2016,MotoGP,9,RAC,5,andrea-iannone,29,Ducati Team,ドゥカティ,11,FIN
2016,MotoGP,9,RAC,6,dani-pedrosa,26,Repsol Honda Team,ホンダ,10,FIN
2016,MotoGP,9,RAC,7,jack-miller,43,"Estrella Galicia 0,0 Marc VDS",ホンダ,9,FIN
2016,MotoGP,9,RAC,8,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,8,FIN
2016,MotoGP,9,RAC,9,hector-barbera,8,Avintia Racing,ドゥカティ,7,FIN
2016,MotoGP,9,RAC,10,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,6,FIN
2016,MotoGP,9,RAC,11,eugene-laverty,50,Pull & Bear Aspar Team,ドゥカティ,5,FIN
2016,MotoGP,9,RAC,12,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,4,FIN
2016,MotoGP,9,RAC,13,bradley-smith,38,Monster Yamaha Tech 3,ヤマハ,3,FIN
2016,MotoGP,9,RAC,14,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,2,FIN
2016,MotoGP,9,RAC,15,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,1,FIN
2016,MotoGP,9,RAC,16,tito-rabat,53,"Estrella Galicia 0,0 Marc VDS",ホンダ,,FIN
2016,MotoGP,9,RAC,17,loris-baz,76,Avintia Racing,ドゥカティ,,FIN
2016,MotoGP,9,RAC,18,yonny-hernandez,68,Pull & Bear Aspar Team,ドゥカティ,,FIN
2016,MotoGP,9,RAC,,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,,DNF
2016,MotoGP,9,RAC,,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,,DNF
2016,MotoGP,10,RAC,1,andrea-iannone,29,Ducati Team,ドゥカティ,25,FIN
2016,MotoGP,10,RAC,2,andrea-dovizioso,4,Ducati Team,ドゥカティ,20,FIN
2016,MotoGP,10,RAC,3,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,16,FIN
2016,MotoGP,10,RAC,4,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,13,FIN
2016,MotoGP,10,RAC,5,marc-marquez,93,Repsol Honda Team,ホンダ,11,FIN
2016,MotoGP,10,RAC,6,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,10,FIN
2016,MotoGP,10,RAC,7,dani-pedrosa,26,Repsol Honda Team,ホンダ,9,FIN
2016,MotoGP,10,RAC,8,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,8,FIN
2016,MotoGP,10,RAC,9,bradley-smith,38,Monster Yamaha Tech 3,ヤマハ,7,FIN
2016,MotoGP,10,RAC,10,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,6,FIN
2016,MotoGP,10,RAC,11,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,5,FIN
2016,MotoGP,10,RAC,12,michele-pirro,51,Ducati Team,ドゥカティ,4,FIN
2016,MotoGP,10,RAC,13,loris-baz,76,Avintia Racing,ドゥカティ,3,FIN
2016,MotoGP,10,RAC,14,tito-rabat,53,"Estrella Galicia 0,0 Marc VDS",ホンダ,2,FIN
2016,MotoGP,10,RAC,15,cal-crutchlow,35,LCR Honda,ホンダ,1,FIN
2016,MotoGP,10,RAC,16,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,,FIN
2016,MotoGP,10,RAC,17,yonny-hernandez,68,Pull & Bear Aspar Team,ドゥカティ,,FIN
2016,MotoGP,10,RAC,18,eugene-laverty,50,Pull & Bear Aspar Team,ドゥカティ,,FIN
2016,MotoGP,10,RAC,19,stefan-bradl,6,Aprilia Racing Team Gresini,アプリリア,,FIN
2016,MotoGP,10,RAC,,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,,DNF
2016,MotoGP,10,RAC,,hector-barbera,8,Avintia Racing,ドゥカティ,,DNF
2016,MotoGP,11,RAC,1,cal-crutchlow,35,LCR Honda,ホンダ,25,FIN
2016,MotoGP,11,RAC,2,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,20,FIN
2016,MotoGP,11,RAC,3,marc-marquez,93,Repsol Honda Team,ホンダ,16,FIN
2016,MotoGP,11,RAC,4,loris-baz,76,Avintia Racing,ドゥカティ,13,FIN
2016,MotoGP,11,RAC,5,hector-barbera,8,Avintia Racing,ドゥカティ,11,FIN
2016,MotoGP,11,RAC,6,eugene-laverty,50,Pull & Bear Aspar Team,ドゥカティ,10,FIN
2016,MotoGP,11,RAC,7,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,9,FIN
2016,MotoGP,11,RAC,8,andrea-iannone,29,Ducati Team,ドゥカティ,8,FIN
2016,MotoGP,11,RAC,9,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,7,FIN
2016,MotoGP,11,RAC,10,tito-rabat,53,"Estrella Galicia 0,0 Marc VDS",ホンダ,6,FIN
2016,MotoGP,11,RAC,11,yonny-hernandez,68,Pull & Bear Aspar Team,ドゥカティ,5,FIN
2016,MotoGP,11,RAC,12,dani-pedrosa,26,Repsol Honda Team,ホンダ,4,FIN
2016,MotoGP,11,RAC,13,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,3,FIN
2016,MotoGP,11,RAC,14,stefan-bradl,6,Aprilia Racing Team Gresini,アプリリア,2,FIN
2016,MotoGP,11,RAC,15,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,1,FIN
2016,MotoGP,11,RAC,16,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,,FIN
2016,MotoGP,11,RAC,17,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,,FIN
2016,MotoGP,11,RAC,,andrea-dovizioso,4,Ducati Team,ドゥカティ,,DNF
2016,MotoGP,11,RAC,,bradley-smith,38,Monster Yamaha Tech 3,ヤマハ,,DNF
2016,MotoGP,11,RAC,,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,,DNF
2016,MotoGP,12,RAC,1,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,25,FIN
2016,MotoGP,12,RAC,2,cal-crutchlow,35,LCR Honda,ホンダ,20,FIN
2016,MotoGP,12,RAC,3,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,16,FIN
2016,MotoGP,12,RAC,4,marc-marquez,93,Repsol Honda Team,ホンダ,13,FIN
2016,MotoGP,12,RAC,5,dani-pedrosa,26,Repsol Honda Team,ホンダ,11,FIN
2016,MotoGP,12,RAC,6,andrea-dovizioso,4,Ducati Team,ドゥカティ,10,FIN
2016,MotoGP,12,RAC,7,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,9,FIN
2016,MotoGP,12,RAC,8,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,8,FIN
2016,MotoGP,12,RAC,9,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,7,FIN
2016,MotoGP,12,RAC,10,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,6,FIN
2016,MotoGP,12,RAC,11,yonny-hernandez,68,Pull & Bear Aspar Team,ドゥカティ,5,FIN
2016,MotoGP,12,RAC,12,eugene-laverty,50,Pull & Bear Aspar Team,ドゥカティ,4,FIN
2016,MotoGP,12,RAC,13,alex-lowes,22,Monster Yamaha Tech 3,ヤマハ,3,FIN
2016,MotoGP,12,RAC,14,hector-barbera,8,Avintia Racing,ドゥカティ,2,FIN
2016,MotoGP,12,RAC,15,tito-rabat,53,"Estrella Galicia 0,0 Marc VDS",ホンダ,1,FIN
2016,MotoGP,12,RAC,16,jack-miller,43,"Estrella Galicia 0,0 Marc VDS",ホンダ,,FIN
2016,MotoGP,12,RAC,17,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,,FIN
2016,MotoGP,12,RAC,,andrea-iannone,29,Ducati Team,ドゥカティ,,DNF
2016,MotoGP,12,RAC,,stefan-bradl,6,Aprilia Racing Team Gresini,アプリリア,,DNF
2016,MotoGP,12,RAC,,loris-baz,76,Avintia Racing,ドゥカティ,,DNS
2016,MotoGP,12,RAC,,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,,DNS
2016,MotoGP,13,RAC,1,dani-pedrosa,26,Repsol Honda Team,ホンダ,25,FIN
2016,MotoGP,13,RAC,2,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,20,FIN
2016,MotoGP,13,RAC,3,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,16,FIN
2016,MotoGP,13,RAC,4,marc-marquez,93,Repsol Honda Team,ホンダ,13,FIN
2016,MotoGP,13,RAC,5,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,11,FIN
2016,MotoGP,13,RAC,6,andrea-dovizioso,4,Ducati Team,ドゥカティ,10,FIN
2016,MotoGP,13,RAC,7,michele-pirro,51,Ducati Team,ドゥカティ,9,FIN
2016,MotoGP,13,RAC,8,cal-crutchlow,35,LCR Honda,ホンダ,8,FIN
2016,MotoGP,13,RAC,9,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,7,FIN
2016,MotoGP,13,RAC,10,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,6,FIN
2016,MotoGP,13,RAC,11,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,5,FIN
2016,MotoGP,13,RAC,12,stefan-bradl,6,Aprilia Racing Team Gresini,アプリリア,4,FIN
2016,MotoGP,13,RAC,13,hector-barbera,8,Avintia Racing,ドゥカティ,3,FIN
2016,MotoGP,13,RAC,14,eugene-laverty,50,Pull & Bear Aspar Team,ドゥカティ,2,FIN
2016,MotoGP,13,RAC,15,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,1,FIN
2016,MotoGP,13,RAC,16,yonny-hernandez,68,Pull & Bear Aspar Team,ドゥカティ,,FIN
2016,MotoGP,13,RAC,17,tito-rabat,53,"Estrella Galicia 0,0 Marc VDS",ホンダ,,FIN
2016,MotoGP,13,RAC,,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,,DNF
2016,MotoGP,13,RAC,,javier-fores,12,Avintia Racing,ドゥカティ,,DNF
2016,MotoGP,13,RAC,,alex-lowes,22,Monster Yamaha Tech 3,ヤマハ,,DNF
2016,MotoGP,14,RAC,1,marc-marquez,93,Repsol Honda Team,ホンダ,25,FIN
2016,MotoGP,14,RAC,2,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,20,FIN
2016,MotoGP,14,RAC,3,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,16,FIN
2016,MotoGP,14,RAC,4,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,13,FIN
2016,MotoGP,14,RAC,5,cal-crutchlow,35,LCR Honda,ホンダ,11,FIN
2016,MotoGP,14,RAC,6,dani-pedrosa,26,Repsol Honda Team,ホンダ,10,FIN
2016,MotoGP,14,RAC,7,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,9,FIN
2016,MotoGP,14,RAC,8,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,8,FIN
2016,MotoGP,14,RAC,9,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,7,FIN
2016,MotoGP,14,RAC,10,stefan-bradl,6,Aprilia Racing Team Gresini,アプリリア,6,FIN
2016,MotoGP,14,RAC,11,andrea-dovizioso,4,Ducati Team,ドゥカティ,5,FIN
2016,MotoGP,14,RAC,12,michele-pirro,51,Ducati Team,ドゥカティ,4,FIN
2016,MotoGP,14,RAC,13,hector-barbera,8,Avintia Racing,ドゥカティ,3,FIN
2016,MotoGP,14,RAC,14,eugene-laverty,50,Pull & Bear Aspar Team,ドゥカティ,2,FIN
2016,MotoGP,14,RAC,15,nicky-hayden,69,"Estrella Galicia 0,0 Marc VDS",ホンダ,1,FIN
2016,MotoGP,14,RAC,16,yonny-hernandez,68,Pull & Bear Aspar Team,ドゥカティ,,FIN
2016,MotoGP,14,RAC,17,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,,FIN
2016,MotoGP,14,RAC,18,loris-baz,76,Avintia Racing,ドゥカティ,,FIN
2016,MotoGP,14,RAC,19,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,,FIN
2016,MotoGP,14,RAC,,tito-rabat,53,"Estrella Galicia 0,0 Marc VDS",ホンダ,,DNF
2016,MotoGP,15,RAC,1,marc-marquez,93,Repsol Honda Team,ホンダ,25,FIN
2016,MotoGP,15,RAC,2,andrea-dovizioso,4,Ducati Team,ドゥカティ,20,FIN
2016,MotoGP,15,RAC,3,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,16,FIN
2016,MotoGP,15,RAC,4,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,13,FIN
2016,MotoGP,15,RAC,5,cal-crutchlow,35,LCR Honda,ホンダ,11,FIN
2016,MotoGP,15,RAC,6,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,10,FIN
2016,MotoGP,15,RAC,7,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,9,FIN
2016,MotoGP,15,RAC,8,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,8,FIN
2016,MotoGP,15,RAC,9,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,7,FIN
2016,MotoGP,15,RAC,10,stefan-bradl,6,Aprilia Racing Team Gresini,アプリリア,6,FIN
2016,MotoGP,15,RAC,11,katsuyuki-nakasuga,21,Yamalube Yamaha Factory Racing,ヤマハ,5,FIN
2016,MotoGP,15,RAC,12,yonny-hernandez,68,Pull & Bear Aspar Team,ドゥカティ,4,FIN
2016,MotoGP,15,RAC,13,bradley-smith,38,Monster Yamaha Tech 3,ヤマハ,3,FIN
2016,MotoGP,15,RAC,14,tito-rabat,53,"Estrella Galicia 0,0 Marc VDS",ホンダ,2,FIN
2016,MotoGP,15,RAC,15,hiroshi-aoyama,73,Repsol Honda Team,ホンダ,1,FIN
2016,MotoGP,15,RAC,16,loris-baz,76,Avintia Racing,ドゥカティ,,FIN
2016,MotoGP,15,RAC,17,hector-barbera,8,Ducati Team,ドゥカティ,,FIN
2016,MotoGP,15,RAC,18,mike-jones,7,Avintia Racing,ドゥカティ,,FIN
2016,MotoGP,15,RAC,,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,,DNF
2016,MotoGP,15,RAC,,jack-miller,43,"Estrella Galicia 0,0 Marc VDS",ホンダ,,DNF
2016,MotoGP,15,RAC,,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,,DNF
2016,MotoGP,15,RAC,,eugene-laverty,50,Pull & Bear Aspar Team,ドゥカティ,,DNF
2016,MotoGP,16,RAC,1,cal-crutchlow,35,LCR Honda,ホンダ,25,FIN
2016,MotoGP,16,RAC,2,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,20,FIN
2016,MotoGP,16,RAC,3,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,16,FIN
2016,MotoGP,16,RAC,4,andrea-dovizioso,4,Ducati Team,ドゥカティ,13,FIN
2016,MotoGP,16,RAC,5,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,11,FIN
2016,MotoGP,16,RAC,6,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,10,FIN
2016,MotoGP,16,RAC,7,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,9,FIN
2016,MotoGP,16,RAC,8,bradley-smith,38,Monster Yamaha Tech 3,ヤマハ,8,FIN
2016,MotoGP,16,RAC,9,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,7,FIN
2016,MotoGP,16,RAC,10,jack-miller,43,"Estrella Galicia 0,0 Marc VDS",ホンダ,6,FIN
2016,MotoGP,16,RAC,11,stefan-bradl,6,Aprilia Racing Team Gresini,アプリリア,5,FIN
2016,MotoGP,16,RAC,12,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,4,FIN
2016,MotoGP,16,RAC,13,yonny-hernandez,68,Pull & Bear Aspar Team,ドゥカティ,3,FIN
2016,MotoGP,16,RAC,14,eugene-laverty,50,Pull & Bear Aspar Team,ドゥカティ,2,FIN
2016,MotoGP,16,RAC,15,mike-jones,7,Avintia Racing,ドゥカティ,1,FIN
2016,MotoGP,16,RAC,16,tito-rabat,53,"Estrella Galicia 0,0 Marc VDS",ホンダ,,FIN
2016,MotoGP,16,RAC,17,nicky-hayden,69,Repsol Honda Team,ホンダ,,FIN
2016,MotoGP,16,RAC,,hector-barbera,8,Ducati Team,ドゥカティ,,DNF
2016,MotoGP,16,RAC,,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,,DNF
2016,MotoGP,16,RAC,,marc-marquez,93,Repsol Honda Team,ホンダ,,DNF
2016,MotoGP,16,RAC,,loris-baz,76,Avintia Racing,ドゥカティ,,DNF
2016,MotoGP,17,RAC,1,andrea-dovizioso,4,Ducati Team,ドゥカティ,25,FIN
2016,MotoGP,17,RAC,2,valentino-rossi,46,Movistar Yamaha MotoGP,ヤマハ,20,FIN
2016,MotoGP,17,RAC,3,jorge-lorenzo,99,Movistar Yamaha MotoGP,ヤマハ,16,FIN
2016,MotoGP,17,RAC,4,hector-barbera,8,Avintia Racing,ドゥカティ,13,FIN
2016,MotoGP,17,RAC,5,loris-baz,76,Avintia Racing,ドゥカティ,11,FIN
2016,MotoGP,17,RAC,6,maverick-vinales,25,Team SUZUKI ECSTAR,スズキ,10,FIN
2016,MotoGP,17,RAC,7,alvaro-bautista,19,Aprilia Racing Team Gresini,アプリリア,9,FIN
2016,MotoGP,17,RAC,8,jack-miller,43,"Estrella Galicia 0,0 Marc VDS",ホンダ,8,FIN
2016,MotoGP,17,RAC,9,pol-espargaro,44,Monster Yamaha Tech 3,ヤマハ,7,FIN
2016,MotoGP,17,RAC,10,danilo-petrucci,9,OCTO Pramac Yakhnich,ドゥカティ,6,FIN
2016,MotoGP,17,RAC,11,marc-marquez,93,Repsol Honda Team,ホンダ,5,FIN
2016,MotoGP,17,RAC,12,eugene-laverty,50,Pull & Bear Aspar Team,ドゥカティ,4,FIN
2016,MotoGP,17,RAC,13,aleix-espargaro,41,Team SUZUKI ECSTAR,スズキ,3,FIN
2016,MotoGP,17,RAC,14,bradley-smith,38,Monster Yamaha Tech 3,ヤマハ,2,FIN
2016,MotoGP,17,RAC,15,scott-redding,45,OCTO Pramac Yakhnich,ドゥカティ,1,FIN
2016,MotoGP,17,RAC,16,hiroshi-aoyama,7,Repsol Honda Team,ホンダ,,FIN
2016,MotoGP,17,RAC,17,stefan-bradl,6,Aprilia Racing Team Gresini,アプリリア,,FIN
